project_name,version,class_name,wmc,rfc,loc,max_cc,avg_cc,cbo,ca,ce,ic,cbm,lcom,lcom3,dit,noc,mfa,npm,dam,moa,cam,amc,bug
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.ConceptNameSaveHandler,1,13,77,6,6.0,12,1,3,0,0,0,0,0,0,0.0,1,0,0,0,77.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.VisitVoidHandler,1,5,43,2,2.0,4,0,3,0,0,0,0,0,0,0.0,1,0,0,0,43.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.PatientDataUnvoidHandler,1,18,80,8,8.0,17,0,6,0,0,0,0,0,0,0.0,1,0,0,0,80.0,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.PersonSaveHandler,1,20,99,13,13.0,19,0,6,0,0,0,0,0,0,0.0,1,0,0,0,99.0,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.OrderSaveHandler,1,4,41,2,2.0,3,0,2,0,0,0,0,0,0,0.0,1,0,0,0,41.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.BaseEncounterVisitHandler,1,3,34,1,1.0,2,0,0,0,1,0,0,0,0,0.0,1,0,0,0,34.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.PersonNameSaveHandler,1,10,46,5,5.0,9,0,2,0,0,0,0,0,0,0.0,1,0,0,0,46.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.RequireVoidReasonSaveHandler,1,5,53,2,2.0,4,0,4,0,0,0,0,0,0,0.0,1,0,0,0,53.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.OpenmrsMetadataSaveHandler,1,6,40,3,3.0,5,0,1,0,0,0,0,0,0,0.0,1,0,0,0,40.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.BaseUnvoidHandler,1,8,65,2,2.0,7,0,1,0,0,0,0,0,0,0.0,1,0,0,0,65.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.OpenmrsObjectSaveHandler,1,18,134,17,17.0,17,1,3,0,0,0,0,0,0,0.0,1,1.0,1,0,134.0,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.BaseVoidHandler,1,8,73,4,4.0,7,1,1,0,0,0,0,0,0,0.0,1,0,0,0,73.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.ExistingOrNewVisitAssignmentHandler,7,44,159,7,2.2857142857142856,37,2,6,1,5,21,1.0,1,0,0.2222222222222222,5,1.0,1,0.024390243902439025,22.714285714285715,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.BaseRetireHandler,1,8,75,4,4.0,7,0,1,0,0,0,0,0,0,0.0,1,0,0,0,75.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.PersonVoidHandler,1,12,72,6,6.0,11,0,2,0,0,0,0,0,0,0.0,1,0,0,0,72.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.ConceptReferenceTermSaveHandler,1,3,49,3,3.0,2,0,3,0,0,0,0,0,0,0.0,1,0,0,0,49.0,6
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.handler.PatientSaveHandler,1,8,55,5,5.0,7,0,3,0,0,0,0,0,0,0.0,1,0,0,0,55.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.context.DaoAuthenticationScheme,1,2,25,1,1.0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0,25.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.context.Daemon,19,63,535,7,2.5789473684210527,44,10,4,0,16,171,1.0,0,0,0.0,16,0.6666666666666666,3,0.08108108108108109,28.157894736842106,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.context.BasicAuthenticated,4,4,46,1,1.0,0,0,1,0,0,6,1.0,0,0,0.0,4,1.0,2,0.0,11.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.context.ContextAuthenticationException,0,0,41,0,0,0,5,1,1,0,0,0,1,0,0,0,0.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.context.UserContext,24,71,537,6,2.375,47,6,4,0,39,276,1.0,0,0,0.0,17,1.0,8,0.08837209302325581,22.375,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.context.Context,99,253,1478,17,1.5757575757575757,154,262,8,0,199,4851,1.0,0,0,0.0,92,1.0,8,0.07246376811594203,14.929292929292929,9
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.context.UsernamePasswordCredentials,4,5,47,1,1.0,1,5,0,0,1,6,1.0,0,0,0.0,4,0.6666666666666666,3,0,11.75,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.context.UsernamePasswordAuthenticationScheme,1,7,41,2,2.0,6,0,0,1,1,0,0,1,0,0.5,1,1.0,1,0,41.0,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.context.ServiceContext,81,142,1063,9,1.5061728395061729,61,1,3,0,83,3240,1.0,0,0,0.0,73,0.5555555555555556,7,0.04029605263157895,13.123456790123457,11
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.storage.ObjectMetadata,11,11,135,1,1.0,0,0,0,0,0,55,1.0,0,0,0.0,11,1.0,5,0.05263157894736842,12.272727272727273,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.storage.S3StorageService,8,45,245,5,2.375,37,0,0,1,8,28,1.0,1,0,0.0,6,1.0,3,0.2962962962962963,30.625,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.storage.BaseStorageService,9,31,120,5,1.7777777777777777,22,0,0,1,4,36,1.0,1,0,0.0,6,1.0,3,0.3465346534653465,13.333333333333334,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.storage.LocalStorageService,10,55,194,5,2.0,45,0,0,1,13,45,1.0,1,0,0.375,6,1.0,3,0.6,19.4,8
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.storage.StorageServiceCondition,1,9,43,2,2.0,8,0,0,0,0,0,0,0,0,0.0,1,1.0,1,0,43.0,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.CohortServiceImpl,22,62,282,5,1.4090909090909092,40,0,6,1,25,231,1.0,1,0,0.0,22,1.0,2,0.09289617486338798,12.818181818181818,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.UserServiceImpl,56,176,821,7,1.8571428571428572,120,0,8,1,71,1540,1.0,1,0,0.0,50,1.0,2,0.21580547112462006,14.660714285714286,14
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.LocationServiceImpl,42,91,511,7,1.4761904761904763,49,0,6,1,41,861,1.0,1,0,0.0,40,1.0,1,0.13311475409836065,12.166666666666666,9
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.PersonServiceImpl,71,185,1001,11,1.8591549295774648,114,0,12,1,82,2485,1.0,1,0,0.0,64,1.0,2,0.08824062330132271,14.098591549295774,17
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.ProgramWorkflowServiceImpl,49,128,638,11,1.9387755102040816,79,2,15,1,59,1176,1.0,1,0,0.0,47,1.0,2,0.07268464243845252,13.020408163265307,9
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.AdministrationServiceImpl,46,156,985,11,2.739130434782609,110,2,10,1,56,1035,1.0,1,0,0.0,38,1.0,7,0.10569105691056911,21.41304347826087,19
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.ProviderServiceImpl,33,61,340,2,1.0303030303030303,28,0,7,1,30,528,1.0,1,0,0.0,33,1.0,1,0.11209439528023599,10.303030303030303,7
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.PersonNameGlobalPropertyListener,3,6,38,1,1.0,3,0,2,0,0,3,1.0,0,0,0.0,3,0,0,0.2,12.666666666666666,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.FormServiceImpl,54,160,795,8,1.6111111111111112,106,0,14,1,66,1431,1.0,1,0,0.0,52,1.0,2,0.08297954457738325,14.722222222222221,10
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.PatientServiceImpl,82,327,1639,15,2.6341463414634148,245,1,31,1,88,3321,1.0,1,0,0.0,58,1.0,3,0.11327433628318584,19.98780487804878,20
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.OrderServiceImpl,103,247,1290,15,1.8932038834951457,144,1,34,1,144,5253,1.0,1,0,0.0,83,1.0,4,0.07740863787375415,12.524271844660195,20
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.ConditionServiceImpl,11,33,182,4,1.3636363636363635,22,0,6,1,10,55,1.0,1,0,0.0,11,1.0,1,0.08791208791208792,16.545454545454547,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.ObsServiceImpl,41,121,676,6,2.024390243902439,80,1,11,1,59,820,1.0,1,0,0.0,28,1.0,2,0.1774193548387097,16.48780487804878,20
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.DiagnosisServiceImpl,21,40,259,1,1.0,19,0,9,1,15,210,1.0,1,0,0.0,21,1.0,1,0.06382978723404255,12.333333333333334,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.ConceptServiceImpl,169,419,2155,11,1.5857988165680474,250,1,34,1,185,14196,1.0,1,0,0.0,153,1.0,7,0.11780791129757268,12.751479289940828,41
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.GlobalLocaleList,4,10,68,3,1.5,6,0,1,0,0,6,1.0,0,0,0.0,4,1.0,1,0.2,17.0,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.VisitServiceImpl,36,83,420,5,1.3888888888888888,47,0,11,1,39,630,1.0,1,0,0.0,33,1.0,1,0.07241063244729606,11.666666666666666,13
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.BaseOpenmrsService,2,2,39,1,1.0,0,5,0,0,0,1,1.0,0,0,0.0,2,0,0,0,19.5,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.OrderSetServiceImpl,18,43,214,6,1.3888888888888888,25,0,6,1,14,153,1.0,1,0,0.1,17,1.0,1,0.1259259259259259,11.88888888888889,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.MedicationDispenseServiceImpl,9,15,86,2,1.1111111111111112,6,0,4,1,6,36,1.0,1,0,0.18181818181818182,9,1.0,1,0.125,9.555555555555555,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.SerializationServiceImpl,7,22,154,4,2.7142857142857144,15,0,2,1,5,21,1.0,1,0,0.2222222222222222,7,1.0,2,0.12,22.0,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.EncounterServiceImpl,57,200,1003,14,2.210526315789474,143,0,20,1,89,1596,1.0,1,0,0.03389830508474576,51,1.0,1,0.09243697478991597,17.596491228070175,18
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.impl.DatatypeServiceImpl,13,36,236,8,2.6923076923076925,23,0,1,1,14,78,1.0,1,0,0.13333333333333333,10,1.0,4,0.060240963855421686,18.153846153846153,8
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.DAOException,0,0,36,0,0,0,27,1,1,0,0,0,1,0,0,0,1.0,0,0,0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.LoginCredential,19,23,182,1,1.0,4,2,2,1,3,171,1.0,1,0,0.20833333333333334,19,1.0,8,0.21621621621621623,9.578947368421053,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.ClobDatatypeStorage,4,4,70,1,1.0,0,3,1,1,0,6,1.0,1,0,0.5555555555555556,4,0.5,2,0.0,17.5,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.SerializedObject,11,12,145,1,1.0,1,2,1,1,0,55,1.0,1,0,0.0,11,1.0,5,0.17647058823529413,13.181818181818182,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateOrderSetDAO,13,26,178,2,1.0769230769230769,13,0,5,0,0,78,1.0,0,0,0.0,13,1.0,1,0.1,13.692307692307692,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateUtil,9,43,241,3,1.8888888888888888,34,3,3,0,4,36,1.0,0,0,0.0,9,1.0,4,0.1623931623931624,26.77777777777778,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.PersonSearchCriteria,4,17,61,2,1.25,13,0,3,0,0,6,1.0,0,0,0.0,0,0,0,0.2727272727272727,15.25,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateTemplateDAO,7,18,83,2,1.1428571428571428,11,0,1,0,1,21,1.0,0,0,0.0,7,1.0,2,0.1111111111111111,11.857142857142858,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateEncounterDAO,35,121,795,12,1.9714285714285715,86,1,16,0,10,595,1.0,0,0,0.0,30,1.0,1,0.10869565217391304,22.714285714285715,16
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateAdministrationDAO,16,87,453,11,2.5,71,1,4,0,8,120,1.0,0,0,0.0,15,1.0,4,0.13609467455621302,28.3125,16
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.AuditableInterceptor,11,32,200,5,1.9090909090909092,21,0,2,0,10,55,1.0,0,0,0.0,5,1.0,1,0.4084507042253521,18.181818181818183,15
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateOrderDAO,58,144,1018,23,1.9137931034482758,86,0,20,0,10,1653,1.0,0,0,0.0,57,1.0,2,0.05778648383937316,17.551724137931036,11
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateProgramWorkflowDAO,36,76,510,8,1.5555555555555556,40,0,12,0,0,630,1.0,0,0,0.0,36,1.0,1,0.07637231503579953,14.166666666666666,12
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateDatatypeDAO,6,12,79,1,1.0,6,0,1,0,3,15,1.0,0,0,0.0,5,1.0,1,0.05263157894736842,13.166666666666666,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateVisitDAO,22,65,394,12,2.1363636363636362,43,0,9,0,20,231,1.0,0,0,0.0,21,1.0,1,0.051094890510948905,17.90909090909091,6
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.NativeIfNotAssignedIdentityGenerator,5,8,74,2,1.2,3,0,1,1,0,10,1.0,1,0,0.0,5,1.0,1,0.16666666666666666,14.8,7
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateSerializedObjectDAO,21,96,392,10,2.2857142857142856,75,1,3,0,19,210,1.0,0,0,0.0,20,1.0,3,0.13478260869565217,18.666666666666668,11
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateCohortDAO,12,39,209,3,1.4166666666666667,27,0,3,0,0,66,1.0,0,0,0.0,12,1.0,2,0.08641975308641975,17.416666666666668,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateFormDAO,42,85,716,10,1.5952380952380953,43,0,10,0,2,861,1.0,0,0,0.0,41,1.0,2,0.07474352711284807,17.047619047619047,13
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateOpenmrsDataDAO,3,15,97,4,2.6666666666666665,12,0,1,1,0,3,1.0,1,0,0.0,3,0,0,0.6,32.333333333333336,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateLocationDAO,26,69,439,7,1.6538461538461537,43,0,5,0,2,325,1.0,0,0,0.0,25,1.0,1,0.0958904109589041,16.884615384615383,7
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.PersonQuery,12,49,257,6,1.8333333333333333,37,0,1,0,10,66,1.0,0,0,0.0,8,0,0,0.7087378640776699,21.416666666666668,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernatePersonDAO,49,111,827,7,1.6734693877551021,62,1,9,0,12,1176,1.0,0,0,0.0,45,1.0,3,0.1016949152542373,16.877551020408163,10
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateMedicationDispenseDAO,6,26,82,6,1.8333333333333333,20,0,2,0,0,15,1.0,0,0,0.0,6,1.0,1,0.034482758620689655,13.666666666666666,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.ImmutableOrderInterceptor,3,3,51,1,1.0,0,0,1,1,0,3,1.0,1,0,0.0,0,1.0,1,0,17.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.ImmutableObsInterceptor,3,3,51,1,1.0,0,0,1,1,0,3,1.0,1,0,0.0,0,1.0,1,0,17.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateUserDAO,39,125,729,13,1.8974358974358974,86,0,9,0,18,741,1.0,0,0,0.0,37,1.0,2,0.19057239057239056,18.692307692307693,13
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateObsDAO,14,60,355,14,2.642857142857143,46,0,10,0,7,91,1.0,0,0,0.0,11,1.0,1,0.18993135011441648,25.357142857142858,10
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.DbSession,79,137,1030,1,1.0,58,0,0,0,153,3081,1.0,0,0,0.0,78,1.0,1,0.1829134720700986,13.037974683544304,7
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.QueryResult,6,8,54,1,1.0,2,0,0,0,0,15,1.0,0,0,0.0,6,1.0,2,0.3333333333333333,9.0,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateOpenmrsMetadataDAO,3,15,98,4,2.6666666666666665,12,0,1,1,0,3,1.0,1,0,0.0,3,0,0,0.6,32.666666666666664,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateProviderDAO,29,76,438,5,1.5172413793103448,47,0,7,0,18,406,1.0,0,0,0.0,23,1.0,1,0.11468381564844587,15.10344827586207,7
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.JpaUtils,1,2,35,2,2.0,1,1,0,0,0,0,0,0,0,0.0,1,0,0,0,35.0,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.ChainingInterceptor,18,42,256,7,2.611111111111111,24,0,0,0,17,153,1.0,0,0,0.0,18,0.5,2,0.2346368715083799,14.222222222222221,7
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.PatientSearchCriteria,25,96,676,9,2.6,71,0,6,0,49,300,1.0,0,0,0.0,1,1.0,2,0.5081967213114754,27.04,9
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateSessionFactoryBean,9,49,237,10,2.2222222222222223,40,1,1,1,4,36,1.0,1,0,0.0,9,0.8888888888888888,9,0.16666666666666666,26.333333333333332,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernatePatientDAO,43,154,1041,19,2.5813953488372094,111,1,12,0,23,903,1.0,0,0,0.0,33,1.0,3,0.12,24.209302325581394,19
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateConditionDAO,8,18,137,1,1.0,10,0,5,0,0,28,1.0,0,0,0.0,8,1.0,1,0.037037037037037035,17.125,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.AttributeMatcherPredicate,1,7,44,4,4.0,6,0,0,0,0,0,0,0,0,0.0,1,1.0,1,0,44.0,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateDiagnosisDAO,14,25,238,5,1.7142857142857142,11,0,7,0,0,91,1.0,0,0,0.0,14,1.0,2,0.03783783783783784,17.0,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateOpenmrsObjectDAO,5,10,67,1,1.0,5,0,1,0,2,10,1.0,0,0,0.0,5,1.0,2,0.05263157894736842,13.4,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateContextDAO,31,141,644,14,2.225806451612903,110,1,6,0,15,465,1.0,0,0,0.0,25,1.0,5,0.0647887323943662,20.774193548387096,13
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.HibernateConceptDAO,136,277,2417,11,1.9411764705882353,141,0,27,0,40,9180,1.0,0,0,0.0,124,1.0,3,0.1187768040275965,17.772058823529413,45
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.DropMillisecondsHibernateInterceptor,3,6,80,4,2.0,3,0,0,1,2,3,1.0,1,0,0.0,2,0,0,0.5,26.666666666666668,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.ImmutableEntityInterceptor,7,22,154,10,2.5714285714285716,15,0,1,1,6,21,1.0,1,0,0.0,3,1.0,2,0.3333333333333333,22.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.DbSessionFactory,2,2,36,1,1.0,0,0,0,0,0,1,1.0,0,0,0.0,2,1.0,1,0,18.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.search.SearchCreatedEvent,0,0,33,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.search.SearchQueryUtils,1,2,32,1,1.0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,32.0,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.search.SearchAndEntityCollection,3,5,57,1,1.0,2,1,0,0,2,3,1.0,0,0,0.0,3,1.0,2,0,19.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.search.SearchAnalysis,0,0,42,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,6,0,0,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.search.SearchQueryUnique,13,57,367,20,2.6923076923076925,44,0,0,0,15,78,1.0,0,0,0.0,13,0.0,5,0.16666666666666666,28.23076923076923,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.search.session.EventPublisherDelegatingSearchSession,13,31,152,1,1.0,18,0,2,0,13,78,1.0,0,0,0.0,13,1.0,3,0.17857142857142858,11.692307692307692,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.search.session.SearchQuerySelectDelegate,11,14,123,2,1.2727272727272727,3,0,0,1,0,55,1.0,1,0,0.0,11,1.0,1,0.07692307692307693,11.181818181818182,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.search.session.SearchSessionFactoryImpl,1,3,39,1,1.0,2,0,0,0,0,0,0,0,0,0.0,1,1.0,2,0,39.0,1
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.search.session.SearchQueryWhereDelegate,3,7,73,2,2.0,4,0,0,0,3,3,1.0,0,0,0.0,3,1.0,2,0.0,24.333333333333332,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.search.elasticsearch.ElasticsearchConfig,1,8,64,1,1.0,7,0,1,0,0,0,0,0,0,0.0,1,0,0,0,64.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.search.bridge.OpenmrsObjectValueBridge,1,3,27,1,1.0,2,0,0,0,0,0,0,0,0,0.0,1,0,0,0,27.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.search.bridge.LocaleValueBridge,3,5,40,1,1.0,2,0,0,0,0,3,1.0,0,0,0.0,3,0,0,0.1111111111111111,13.333333333333334,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.search.lucene.LuceneConfig,1,6,83,1,1.0,5,0,1,0,0,0,0,0,0,0.0,1,0,0,0,83.0,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.envers.OpenmrsRevisionEntity,4,4,48,1,1.0,0,1,0,1,0,6,1.0,1,0,0.0,4,1.0,2,0.0,12.0,4
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.db.hibernate.envers.OpenmrsRevisionEntityListener,1,8,31,3,3.0,7,0,2,0,0,0,0,0,0,0.0,1,0,0,0,31.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.cache.CacheConfig,4,45,218,8,6.5,41,0,0,0,3,6,1.0,0,0,0.0,3,1.0,6,0.25,54.5,5
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.api.stream.StreamDataService,1,9,221,4,4.0,8,2,0,0,0,0,0,0,0,0.0,1,0.6666666666666666,2,0,221.0,2
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.attribute.BaseAttribute,11,19,161,5,1.5454545454545454,8,0,1,1,8,55,1.0,1,0,0.0,11,1.0,4,0.0,14.636363636363637,8
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.attribute.BaseAttributeType,12,12,139,1,1.0,0,0,1,1,0,66,1.0,1,0,0.0,12,1.0,6,0.30434782608695654,11.583333333333334,7
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.PersonEditor,2,11,68,4,3.0,9,1,2,1,0,1,1.0,1,0,0.0,2,0,0,0,34.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.RoleEditor,2,10,75,5,3.5,8,1,2,1,0,1,1.0,1,0,0.0,2,1.0,1,0,37.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.ConceptEditor,2,5,37,1,1.0,3,2,2,1,0,1,1.0,1,0,0.0,0,0,0,0.0,18.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.PatientEditor,2,5,34,1,1.0,3,1,2,1,0,1,1.0,1,0,0.0,0,0,0,0.0,17.0,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.VisitTypeEditor,2,5,36,1,1.0,3,1,2,1,0,1,1.0,1,0,0.0,0,0,0,0.0,18.0,0
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.ProgramWorkflowEditor,2,5,37,1,1.0,3,1,2,1,0,1,1.0,1,0,0.0,0,0,0,0.0,18.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.ConceptAnswerEditor,2,5,37,1,1.0,3,1,2,1,0,1,1.0,1,0,0.0,0,0,0,0.0,18.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.LocationEditor,2,5,37,1,1.0,3,2,2,1,0,1,1.0,1,0,0.0,0,0,0,0.0,18.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.ProviderEditor,2,13,69,4,3.0,11,1,2,1,0,1,1.0,1,0,0.0,2,1.0,1,0,34.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.EncounterEditor,2,5,37,1,1.0,3,1,2,1,0,1,1.0,1,0,0.0,0,0,0,0.0,18.5,3
openmrs-core,3.0.0-SNAPSHOT,org.openmrs.propertyeditor.ConceptSetsEditor,1,18,107,10,10.0,17,0,2,1,0,0,0,1,0,0.0,1,1.0,2,0,107.0,2
